tweet,side-effect,ineffective,rushed,pharma,mandatory,unnecessary,political,ingredients,conspiracy,country,religious,none
 iainmulady davzacmb kassiekitson trust care home workers front line seeing eyes whats going enough care home workers must refused vaccine worry gov going try force take,0,0,0,0,1,0,0,0,0,0,0,0
 cdcwho fake effects covid vaccine making vaccine look like champion isnt difficult public health agencies number strategies course fraudulent strategies would serious crimes stopped cdc,1,0,0,0,0,0,0,0,0,0,0,0
 johncendpts bad dude vaccine covid change every cell body enabling virus destroy leading virus considered event 21 liars killers,1,0,0,0,0,0,0,0,0,0,0,0
 anonssynonymous presssec realdonaldtrump keyboard warriors many americans including whove supported potus agreement vaccine coronavirus covid19 especially since hydroxychloroquine works effectively ingrahamangle,0,0,0,0,0,1,0,0,0,0,0,0
 piersmorgan 2nd biggest fine ever paid drug company false claims drugs pfizer pushing new covid vaccine billions pounds involved best shareholders public history proven,0,0,0,1,0,0,0,0,0,0,0,0
 dont care even true stick dose right keister first covid19 vaccine tested us shows promising immune response ahead large trial,0,0,1,0,0,0,0,0,0,0,0,0
 people intentionally killed grandma via throwing infected covid patients homes first people demanding mandatory vaccines stop voting people want dead kthanks,0,0,0,0,1,0,0,0,0,0,0,0
 housegop replizcheney wh orders fda chief authorize pfizers vaccine today resign get vaccine trump gone,0,0,0,0,0,0,1,0,0,0,0,0
 bbcnews know well vaccine lessen symptoms virus dont mention could cause repercussions viruses bodies immune system weakened pfizer vaccine public domain,1,1,0,0,0,0,0,0,0,0,0,0
 reuters mean vaccine doesnt actually prevent getting covid better chance survival get virus let immune system fight naturally,0,1,0,0,0,1,0,0,0,0,0,0
 good cannot solve vaccine backstage covid19,0,1,0,0,0,0,0,0,0,0,0,0
 7newsbrisbane pfizer really voluntary reports emerging without certificate may denied access sport public transport cafes shopping mention centrelink given agree jab wont stop transmitting covid whats point passports,0,1,0,0,1,0,0,0,0,0,0,0
 whitehouse realdonaldtrump safe trials pfizer vax wont completed 2 years,0,0,1,0,0,0,0,0,0,0,0,0
 amandabusick great unknown long term effects could associated vaccine well saying im whats unknown,1,0,0,0,0,0,0,0,0,0,0,0
 whoever believes russianvaccine answercure stupid please dont believe shit russiahoax,0,0,0,0,0,0,0,0,0,1,0,0
 1 cant make take covid vaccine 2 im loved ones 3 got fucked think im shutting shit 99 survival rate dont work thought shut worked first time,0,1,0,0,0,1,0,0,0,0,0,0
 mr_meeseeks5724 suxhypocrisy shauncrowe ayrestim right fading protection offered pfizer 56 months though another thing would fixed diversified vaccine supply,0,1,0,0,0,0,0,0,0,0,0,0
 volunteers received pfizers covid19 vaccine develop bells palsy facial paralysis told 95 safe,1,1,0,0,0,0,0,0,0,0,0,0
 hanianempress dhershiser think russian covid19 vaccines im thinking conspiracy theory biological weapons thank knew country claims proven vaccine would highly sought mabmia bidenharris2020,0,0,0,0,0,0,0,0,1,1,0,0
 drmarcsiegel said today whove covid19 go end line would receive new vaccines herd immunity get vaccine science support need vaccine whove also kids,0,0,0,0,0,1,0,0,0,0,0,0
 washingtonpost understand side effects covid19 vaccines messages volunteers worstcase scenario one vaccine sideeffect free vaccines deliver reactogenic sideeffects,1,0,0,0,0,0,0,0,0,0,0,0
 willowispish ive vaccinated people saying hope become ill im selfish ive declined jab insults seem coming sides,1,0,0,0,0,0,0,0,0,0,0,0
 vaccine disease bat supposedly started cant find cure cancer around decades world joke,1,0,0,0,0,0,0,0,0,0,0,0
 charlielanga lukhelesporo yet zweli mkhize wits scientists busy pushing novavax vaccine clearly controversy studied side effects phase 1 vaccine side effects known symptoms even tablets causes every scientist knows well,1,0,1,0,0,0,0,0,0,0,0,0
 mygirlannabe11e buy new kettle example well wales comes 12 months warranty defects law get rushed vaccine company making vaccinehave granted full indemnity future prosecution relating vaccine related injuries,0,0,1,1,0,0,0,0,0,0,0,0
 maybe michelle spend time learning vaccine promote,0,0,1,0,0,0,0,0,0,0,0,0
 cnni jgriffiths 23 norwegian elders died aft vaccinated pfizers need clarify whether disinformation,1,0,0,0,0,0,0,0,0,0,0,0
 irish016206 kellzbellzzah yeah im trying fig hes going stop mandatory vacc saw stepped microsoft buy till tok gov given hundreds mills moderna vaccine theyve never created vaccine dont like,0,0,0,0,1,0,1,0,0,0,0,0
 gutuobert challenge copying nations without looking statistics covid 19 african recovery rate plus 80 whats logic making vaccine possible fatalities virus 4 tried new pfizer vaccine side effects face stroke,1,1,0,0,0,0,0,0,0,0,0,0
 alaska health worker serious allergic reaction pfizers vaccine via yahoo becoming apparent stuff garbage,1,0,0,0,0,0,0,0,0,0,0,0
 look medicine ingredients put vaccines read side effects knocking nobody get vaccine dont knock nobody choosing inject shit body either agree disagree,1,0,0,0,0,0,0,1,0,0,0,0
 governor health officials follow science vaccinated safe lead example take masks youve vaccinated follow actual science,0,0,0,0,1,0,0,0,0,0,0,0
 ericbillyfr damkyan_omega julienbacal 2 immunity waning time moderna recipients also got recently vaccinated,1,0,0,0,0,0,0,0,0,0,0,0
 according article covid 19 vaccine safe provides immunity 2 months maybe ready christmas article states chinese candidate may also effective u take vaccine would,0,1,0,0,0,0,0,0,0,0,0,0
 thomas1774paine getting covid vaccine unless prove large doubleblind placebo based studies prove contains heavy metals whole partial human dna nanofilaments nano devices neurotoxins animal retroviruses sterility suppressors,0,0,0,0,0,0,0,1,0,0,0,0
 conspiracy theorist accept russian vaccine realdonaldtrump use family,0,0,0,0,0,0,0,0,0,1,0,0
 people wont die covid genetically vulnerable people people wont die vaccine genetically vulnerable people acknowledge obvious,1,0,0,0,0,0,0,0,0,0,0,0
 hallworthneil batshitcrazyben p_bob0308 borisjohnson lennyhenry people choice put bodies experimental vaccine long term data shouldnt made feel crap dont want definitely selfish let people decide,0,0,1,0,0,0,0,0,0,0,0,0
 vaers 60ymoderna covidvaccine cjd priondisease neurotwitter developed delirium er outpatient mri brain suggested creutzfeldt jakob disease cjd seen neurology confirmed cjd nonverbal going hospice,1,0,0,0,0,0,0,0,0,0,0,0
 megtirrell scottgottliebmd said offered additional doses interim results rejected dont want astra zeneca vector vaccines instead safer better mrna,0,0,0,0,0,0,0,0,0,0,0,1
 search results vaers database 1y child haemolytic anaemia janssen vaccinated mother breastfed breastfeeding pediatrics covidvaccinesideeffects,1,0,0,0,0,0,0,0,0,0,0,0
 really true covid19 first time manipulate mrna vaccine kind scary like cancer causing scary idk experimental extremely experimental holy shit pfizer covid19,0,0,1,0,0,0,0,0,0,0,0,0
 undercoverjulie vaccine get phizer needs top 3 weeks work 3 monthsyearsdecadesask govts science also r4 reporting atm give placebos seems new english vaccine cures including new mutations see,0,1,0,0,0,0,0,0,0,0,0,0
 stix71704604 sharon87514543 bart_farkis washingtonpost people die flu vaccine covid without one think,1,0,0,0,0,0,0,0,0,0,0,0
 covid19 designed biological weapon 32 mutations variants date thinks everyone least 1 strain covid getting 1 vaccine without 2nd jab caused dire result gov johnson warned warned happening,0,0,0,0,0,0,1,0,1,0,0,0
 iromg johnson hancock sage played wrong covid propaganda card time messed big time need go force vaccine following neil ferguson modelling locked country world,0,0,0,0,1,0,1,0,0,0,0,0
 potus vp vaccinated yet still wearing masks 1 kabuki theater 2 great provaccine messaging 3 theyre convinced stupid dont stupid take mask,0,1,0,0,0,0,0,0,0,0,0,0
 fda warns johnson johnson vaccine guillainbarré syndrome link,1,0,0,0,0,0,0,0,0,0,0,0
 immune response may linked astrazeneca vaccine clot issue covidvaccine oxfordvaccine oxfordastrazeneca thrombocytopenia blooddisorders hematology vaccinesideeffects,1,0,0,0,0,0,0,0,0,0,0,0
 sharon75571311 authorities using vaccine recipients lab rats contrary nuremberg code,0,0,0,0,0,0,0,1,0,0,0,0
 theyve approved fauci modernas vaccine yet moderna requesting children aged 1217 efficacy trial vaccine placebo never placebo ummm market theyre still recruiting kids anyone guinea pigs,0,0,0,1,0,0,0,0,0,0,0,0
 epigiri astrazeneca abcnews vaccines viable option stage india definitely future ironically india reach stage herd immunity vaccine roles atmanirbhar bharath,0,1,0,0,0,0,0,0,0,0,0,0
 surprisedand expected trust pfizer nonindependent testing results american people guinea pigs,0,0,0,1,0,0,0,0,0,0,0,0
 drinking koolaid experimental covid19 vaccines given hundreds thousands chinese caixin year virus,0,0,1,0,0,0,0,0,0,0,0,0
 txsalth2o suspect people fighting lockdowns people fighting vaccine passports thats next big battle freedom may long term battle great rēset folks follow plans,0,0,0,0,1,0,0,0,0,0,0,0
 naa changed minds saying vaccinated nice way saying fuck,0,0,0,0,0,0,0,0,0,0,0,1
 pfe bntx azn australian mp victor dominello diagnosed bells palsy astrazeneca vaccine live press conference indian press,1,0,0,0,0,0,0,0,0,0,0,0
 forbes u still die pfizer vaccine fault,1,0,0,0,0,0,0,0,0,0,0,0
 real pandemic would gps need paid 1250 per vaccination apply wales nurse took pfizer vaccine got covid infected family 3 weeks taken vaccine,1,0,0,0,0,0,0,0,0,0,0,0
 philadelphia priest dies participating moderna covid vaccine trial three 15 human guinea pigs highdose cohort 250mg reportedly suffered serious adverse event within 43 days receiving modernas jab,1,0,0,0,0,0,0,0,0,0,0,0
 tga launched investigation eight australians diagnosed rare illness cause paralysis astrazeneca vaccine,1,0,0,0,0,0,0,0,0,0,0,0
 craig_in_pa sop2017 steveubl albertbourla pfizer list ingredients adjuvants used initiate antibody response adjuvant used keep making statements without citations pfizer vaccine 50 adverse reaction rate well bill gates backs scary,1,0,0,0,0,0,0,1,0,0,0,0
 stefmylestennis disclosetv cookiefreshpimp senmastriano look pfizer vaccine trial 44000 half half without vaccine supposed raging pandemic one would assume without vaccine would get covid near epidemic levels 1700 reality pfizer total sample 44k 94 positives way,0,1,0,0,0,0,0,0,0,0,0,0
 see incestuous relationship bigpharma big govt new docs nih owns half moderna vaccine robert f kennedy jr 360cnn margweston,0,0,0,1,0,0,0,0,0,0,0,0
 every rule law framed guys unscrupulous every seven days one pcr testcan anyone authorities give guarantee vaccinethere problem happened pm pak getting vaccine,1,1,0,0,0,0,0,0,0,0,0,0
 crbarnes001 pharma shills incl mengele matt sage running country health service shame widely circulated 2 died us taking pfizer vax plus host issues reported,1,0,0,0,0,0,0,0,0,0,0,0
 diamondskydiva agree understand old orand extremely sick person taking vaccine covid killer whereas someone retirement age healthy like stands next chance dying wont take chance getting dangerous vaccine side effects,1,0,0,0,0,1,0,0,0,0,0,0
 kerpen mlevitt_np2013 translation gotta keep little bit longer one going want pfizer vaccine time finish,0,0,0,0,0,0,0,0,0,0,0,1
 johnson johnson vaccine woman dies side effects,1,0,0,0,0,0,0,0,0,0,0,0
 dont believe theres many ear infections virus mutates way fast theres way hell 90 math lie pfizer early trial data suggests coronavirus vaccine 90 effective via democracynow,1,1,0,0,0,0,0,0,0,0,0,0
 campaignforleo rte vaccine dangerous daughter fell ill one dose us dont bought greedy drug companies america profit health,1,0,0,1,0,0,0,0,0,0,0,0
 variant 24 mutations unparalleled killed pfizer az vaxes says vaxes create immunity sounds like bank account linked big pharma needs get facts straight neither pfizer az vax providing immunity,1,0,0,0,0,0,0,0,0,0,0,0
 kingofwrong yet still foisting vaccine us lucky pfizer spent millions 2018 acquire biontech mrna expertise,0,0,0,1,1,0,0,0,0,0,0,0
 horrifying mans skin peeled due reaction johnson johnson covid vaccine via nationalfile covid19,1,0,0,0,0,0,0,0,0,0,0,0
 astrazeneca covid vaccine may work cancer treatment omg one safe covid vaccines,1,0,0,0,0,0,0,0,0,0,0,0
 rtrajceski cjdtwit want us one option vaccine period,0,0,0,0,1,0,0,0,0,0,0,0
 covid certificatespassports thing domestic events understand place international travel example pregnant wife cannot vaccine everytime wants go football season ticket holder 1,0,0,0,0,1,0,0,0,0,0,0,0
 essexpr fat old unhealthy boomers love vaccine scheme make feel safe vote yes vaccine passports coming little done point view tories harm better deserve,0,0,0,0,1,0,0,0,0,0,0,0
 shocking photos mans skin peels extreme adverse reaction covid vaccine,1,0,0,0,0,0,0,0,0,0,0,0
 stop scrolling listen taking vaccine properly developed dangerous wary research accept covid vaccine created quickly people experiment,1,0,0,0,0,0,0,0,0,0,0,0
 kerryepage aw50968253 mitchellreports walterisaacson pfizer vaccine uses mrna fools body making spike protein covid protein nothing except provoke immune response virus,0,1,0,0,0,0,0,1,0,0,0,0
 borisjohnson end hiv 2030 think vaccine stamp deadly disease covid within 8 months hasnt hiv around since 80s,0,0,0,0,0,0,1,0,0,0,0,0
 heyman800 lockdowns vaccines may stop covid19 stop next virus coming approach protect covid20212223 one talks boosting immune system sleeping exercising vitamin cd,0,1,0,0,0,0,0,0,0,0,0,0
 hhsgov nihdirector niaidnews nih could finally openly publicly answer basic question astrazeneca vaccine prevent infection seems even animal testing didnt prevent vaccinated people wont disease could pass virus spent 12 billion usd,0,1,0,0,0,0,0,0,0,0,0,0
 littlejems3 paulrey99 notyour28981739 delbigtree straightforward explanation phenomenon article upsetting possibility mentioned fanfare hoopla surrounding vaccine press releases russian roulette lives 22,0,0,0,0,0,0,0,0,0,0,0,1
 bill gates 4 billion covid vaccine worlds best scientists thanks globalists hasnt tested enough baba zorkas russian homeopathic tea mixed petrol urine herbs grown bosnian pyramid sun yes sign,0,0,1,0,0,0,0,0,0,0,0,0
 vp please get vaccine straightened selfish know wife second battle cancer nj going try 1st shot knowing cant b guaranteed 2nd shot also pic looks like beatles album coverwheres paul lol,0,0,0,0,0,0,0,0,0,0,0,1
 kristofera cstross thegrugq first two corona vaccines made diseases worse needs throughly tested,1,0,1,0,0,0,0,0,0,0,0,0
 muntunhlope simonpgrindrod ready access human fieldtrial results different vaccines would love assess since read report somewhere unintended sideeffects pfizer vaccine,1,0,0,0,0,0,0,0,0,0,0,0
